"Index","Month_of_issue","District","Category","Year","Actual SPI Value","Probability","Actual Drought","0%","1%","2%","3%","4%","5%","6%","7%","8%","9%","10%","11%","12%","13%","14%","15%","16%","17%","18%","19%","20%","21%","22%","23%","24%","25%","26%","27%","28%","29%","30%","31%","32%","33%","34%","35%","36%","37%","38%","39%","40%","41%","42%","43%","44%","45%","46%","47%","48%","49%","50%","51%","52%","53%","54%","55%","56%","57%","58%","59%","60%","61%","62%","63%","64%","65%","66%","67%","68%","70%","71%","73%","74%"
"SPI NDJ",10,"Chibuto","Moderado",1998,0.45,0.32,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",1999,1.39,0.04,0,1,NA,NA,1,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2000,1.34,0.06,0,1,NA,NA,1,1,1,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2001,-0.38,0.24,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2002,0.61,0.15,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,0,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2003,-0.81,0.48,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2004,-0.62,0.14,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2005,-0.7,0.16,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2006,0.59,0.06,0,1,NA,NA,1,1,1,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2007,-0.08,0.29,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,1,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2008,0.67,0.18,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2009,0.22,0.15,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,0,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2010,-0.78,0.28,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2011,1.83,0.03,0,1,NA,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2012,-0.61,0.1,0,1,NA,NA,1,1,1,1,NA,1,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2013,1.85,0.33,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2014,0.21,0.22,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2015,-0.61,0.11,0,1,NA,NA,1,1,1,1,NA,1,NA,1,0,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2016,-1.47,0.56,1,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2017,1.38,0.05,0,1,NA,NA,1,1,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2018,-1.97,0.08,1,1,NA,NA,1,1,1,1,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2019,-0.4,0.25,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,1,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2020,-0.37,0.31,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Moderado",2021,1.11,0.27,0,1,NA,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",1994,0.62,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",1995,-0.78,0.21,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,1,1,1,NA,1,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",1996,0.79,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",1997,0.26,0.08,0,1,1,NA,1,1,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",1998,0.45,0.32,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",1999,1.39,0.01,0,1,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2000,1.34,0.03,0,1,1,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2001,-0.38,0.12,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2002,0.61,0.13,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2003,-0.81,0.41,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2004,-0.62,0.1,0,1,1,NA,1,1,NA,NA,NA,1,1,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2005,-0.7,0.12,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2006,0.59,0.01,0,1,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2007,-0.08,0.23,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,1,1,1,NA,1,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2008,0.67,0.16,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,1,1,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2009,0.22,0.14,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2010,-0.78,0.23,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,1,1,1,NA,1,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2011,1.83,0.01,0,1,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2012,-0.61,0.09,0,1,1,NA,1,1,NA,NA,NA,1,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2013,1.85,0.29,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2014,0.21,0.15,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,1,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2015,-0.61,0.09,0,1,1,NA,1,1,NA,NA,NA,1,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2016,-1.47,0.5,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2017,1.38,0.04,0,1,1,NA,1,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2018,-1.97,0.08,1,1,1,NA,1,1,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2019,-0.4,0.22,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,1,1,1,NA,1,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2020,-0.37,0.29,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Chibuto","Severo",2021,1.11,0.18,0,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,1,1,1,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",10,"Guija","Leve",1994,0.75,0.06,0,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SPI NDJ",10,"Guija","Leve",1995,-0.69,0.38,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,1,1,NA,NA,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SPI NDJ",10,"Guija","Leve",1996,0.91,0.03,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SPI NDJ",10,"Guija","Leve",1997,-0.23,0.27,0,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SPI NDJ",10,"Guija","Leve",1998,0.64,0.35,0,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,1,1,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SPI NDJ",10,"Guija","Leve",1999,1.18,0.06,0,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
